,trip_master_id,estimated_dt,mindiff,smoothed,closure_percent,pull_timestamp,yy,mm,dd,DayOfWeek,hh,mi,minute_col,dy
1387,7361,85,928,100,0,2023-01-14 15:28:00,2023,1,14,6,15,28,15:28:00,14
1388,7361,312,1200,100,0,2023-01-14 20:00:00,2023,1,14,6,20,0,20:00:00,14
1389,7361,140,1320,100,0,2023-01-14 22:00:00,2023,1,14,6,22,0,22:00:00,14
1390,7361,122,932,100,0,2023-01-14 15:32:00,2023,1,14,6,15,32,15:32:00,14
1391,7361,204,1068,100,0,2023-01-14 17:48:00,2023,1,14,6,17,48,17:48:00,14
1392,7361,204,1070,100,0,2023-01-14 17:50:00,2023,1,14,6,17,50,17:50:00,14
1393,7361,316,1072,100,0,2023-01-14 17:52:00,2023,1,14,6,17,52,17:52:00,14
1394,7361,341,1206,100,0,2023-01-14 20:06:00,2023,1,14,6,20,6,20:06:00,14
1395,7361,154,940,100,0,2023-01-14 15:40:00,2023,1,14,6,15,40,15:40:00,14
1396,7361,177,1322,100,0,2023-01-14 22:02:00,2023,1,14,6,22,2,22:02:00,14
1397,7361,396,1208,100,0,2023-01-14 20:08:00,2023,1,14,6,20,8,20:08:00,14
1398,7361,178,948,100,0,2023-01-14 15:48:00,2023,1,14,6,15,48,15:48:00,14
1399,7361,178,946,100,0,2023-01-14 15:46:00,2023,1,14,6,15,46,15:46:00,14
1400,7361,190,1326,100,0,2023-01-14 22:06:00,2023,1,14,6,22,6,22:06:00,14
1401,7361,190,1328,100,0,2023-01-14 22:08:00,2023,1,14,6,22,8,22:08:00,14
1402,7361,365,1212,100,0,2023-01-14 20:12:00,2023,1,14,6,20,12,20:12:00,14
1403,7361,93,1080,100,0,2023-01-14 18:00:00,2023,1,14,6,18,0,18:00:00,14
1404,7361,93,1078,100,0,2023-01-14 17:58:00,2023,1,14,6,17,58,17:58:00,14
1405,7361,308,1216,100,0,2023-01-14 20:16:00,2023,1,14,6,20,16,20:16:00,14
1406,7361,370,1218,100,0,2023-01-14 20:18:00,2023,1,14,6,20,18,20:18:00,14
1407,7361,286,1332,100,0,2023-01-14 22:12:00,2023,1,14,6,22,12,22:12:00,14
1408,7361,295,1220,100,0,2023-01-14 20:20:00,2023,1,14,6,20,20,20:20:00,14
1409,7361,264,1222,100,0,2023-01-14 20:22:00,2023,1,14,6,20,22,20:22:00,14
1410,7361,285,1334,100,0,2023-01-14 22:14:00,2023,1,14,6,22,14,22:14:00,14
1411,7361,272,1224,100,0,2023-01-14 20:24:00,2023,1,14,6,20,24,20:24:00,14
1412,7361,122,1090,100,0,2023-01-14 18:10:00,2023,1,14,6,18,10,18:10:00,14
1413,7361,324,1232,100,0,2023-01-14 20:32:00,2023,1,14,6,20,32,20:32:00,14
1414,7361,286,1338,100,0,2023-01-14 22:18:00,2023,1,14,6,22,18,22:18:00,14
1415,7361,279,1234,100,0,2023-01-14 20:34:00,2023,1,14,6,20,34,20:34:00,14
1416,7361,258,1236,100,0,2023-01-14 20:36:00,2023,1,14,6,20,36,20:36:00,14
1417,7361,159,1094,100,0,2023-01-14 18:14:00,2023,1,14,6,18,14,18:14:00,14
1418,7361,147,1096,100,0,2023-01-14 18:16:00,2023,1,14,6,18,16,18:16:00,14
1419,7361,310,1344,100,0,2023-01-14 22:24:00,2023,1,14,6,22,24,22:24:00,14
1420,7361,311,1346,100,0,2023-01-14 22:26:00,2023,1,14,6,22,26,22:26:00,14
1421,7361,417,1350,100,0,2023-01-14 22:30:00,2023,1,14,6,22,30,22:30:00,14
1422,7361,167,1100,100,0,2023-01-14 18:20:00,2023,1,14,6,18,20,18:20:00,14
1423,7361,100,1246,100,0,2023-01-14 20:46:00,2023,1,14,6,20,46,20:46:00,14
1424,7361,289,1354,100,0,2023-01-14 22:34:00,2023,1,14,6,22,34,22:34:00,14
1425,7361,140,1102,100,0,2023-01-14 18:22:00,2023,1,14,6,18,22,18:22:00,14
1426,7361,114,1106,100,0,2023-01-14 18:26:00,2023,1,14,6,18,26,18:26:00,14
1427,7361,130,1108,100,0,2023-01-14 18:28:00,2023,1,14,6,18,28,18:28:00,14
1428,7361,100,1250,100,0,2023-01-14 20:50:00,2023,1,14,6,20,50,20:50:00,14
1429,7361,232,1358,100,0,2023-01-14 22:38:00,2023,1,14,6,22,38,22:38:00,14
1430,7361,280,1254,100,0,2023-01-14 20:54:00,2023,1,14,6,20,54,20:54:00,14
1431,7361,166,1360,100,0,2023-01-14 22:40:00,2023,1,14,6,22,40,22:40:00,14
1432,7361,137,1260,100,0,2023-01-14 21:00:00,2023,1,14,6,21,0,21:00:00,14
1433,7361,280,1366,100,0,2023-01-14 22:46:00,2023,1,14,6,22,46,22:46:00,14
1434,7361,123,1262,100,0,2023-01-14 21:02:00,2023,1,14,6,21,2,21:02:00,14
1435,7361,100,1368,100,0,2023-01-14 22:48:00,2023,1,14,6,22,48,22:48:00,14
1436,7361,242,1370,100,0,2023-01-14 22:50:00,2023,1,14,6,22,50,22:50:00,14
1437,7361,96,1374,100,0,2023-01-14 22:54:00,2023,1,14,6,22,54,22:54:00,14
1438,7361,244,1378,100,0,2023-01-14 22:58:00,2023,1,14,6,22,58,22:58:00,14
1439,7361,244,1380,100,0,2023-01-14 23:00:00,2023,1,14,6,23,0,23:00:00,14
1440,7361,190,1384,100,0,2023-01-14 23:04:00,2023,1,14,6,23,4,23:04:00,14
1441,7361,315,1386,100,0,2023-01-14 23:06:00,2023,1,14,6,23,6,23:06:00,14
1442,7361,290,1392,100,0,2023-01-14 23:12:00,2023,1,14,6,23,12,23:12:00,14
1443,7361,377,1396,100,0,2023-01-14 23:16:00,2023,1,14,6,23,16,23:16:00,14
1444,7361,265,1400,100,0,2023-01-14 23:20:00,2023,1,14,6,23,20,23:20:00,14
1445,7361,295,1404,100,0,2023-01-14 23:24:00,2023,1,14,6,23,24,23:24:00,14
1446,7361,292,1406,100,0,2023-01-14 23:26:00,2023,1,14,6,23,26,23:26:00,14
1447,7361,240,1412,100,0,2023-01-14 23:32:00,2023,1,14,6,23,32,23:32:00,14
1448,7361,212,1416,100,0,2023-01-14 23:36:00,2023,1,14,6,23,36,23:36:00,14
1449,7361,109,1420,100,0,2023-01-14 23:40:00,2023,1,14,6,23,40,23:40:00,14
1450,7361,71,142,100,0,2023-01-21 02:22:00,2023,1,21,6,2,22,02:22:00,21
1451,7361,66,144,100,0,2023-01-21 02:24:00,2023,1,21,6,2,24,02:24:00,21
1452,7361,106,0,100,0,2023-01-21 00:00:00,2023,1,21,6,0,0,00:00:00,21
1453,7361,62,146,100,0,2023-01-21 02:26:00,2023,1,21,6,2,26,02:26:00,21
1454,7361,170,150,100,0,2023-01-21 02:30:00,2023,1,21,6,2,30,02:30:00,21
1455,7361,127,156,100,0,2023-01-21 02:36:00,2023,1,21,6,2,36,02:36:00,21
1456,7361,201,8,100,0,2023-01-21 00:08:00,2023,1,21,6,0,8,00:08:00,21
1457,7361,133,158,100,0,2023-01-21 02:38:00,2023,1,21,6,2,38,02:38:00,21
1458,7361,154,12,100,0,2023-01-21 00:12:00,2023,1,21,6,0,12,00:12:00,21
1459,7361,117,18,100,0,2023-01-21 00:18:00,2023,1,21,6,0,18,00:18:00,21
1460,7361,98,20,100,0,2023-01-21 00:20:00,2023,1,21,6,0,20,00:20:00,21
1461,7361,106,22,100,0,2023-01-21 00:22:00,2023,1,21,6,0,22,00:22:00,21
1462,7361,72,168,100,0,2023-01-21 02:48:00,2023,1,21,6,2,48,02:48:00,21
1463,7361,72,170,100,0,2023-01-21 02:50:00,2023,1,21,6,2,50,02:50:00,21
1464,7361,106,24,100,0,2023-01-21 00:24:00,2023,1,21,6,0,24,00:24:00,21
1465,7361,87,174,100,0,2023-01-21 02:54:00,2023,1,21,6,2,54,02:54:00,21
1466,7361,101,30,100,0,2023-01-21 00:30:00,2023,1,21,6,0,30,00:30:00,21
1467,7361,89,178,100,0,2023-01-21 02:58:00,2023,1,21,6,2,58,02:58:00,21
1468,7361,106,32,100,0,2023-01-21 00:32:00,2023,1,21,6,0,32,00:32:00,21
1469,7361,106,34,100,0,2023-01-21 00:34:00,2023,1,21,6,0,34,00:34:00,21
1470,7361,112,46,100,0,2023-01-21 00:46:00,2023,1,21,6,0,46,00:46:00,21
1471,7361,120,48,100,0,2023-01-21 00:48:00,2023,1,21,6,0,48,00:48:00,21
1472,7361,120,50,100,0,2023-01-21 00:50:00,2023,1,21,6,0,50,00:50:00,21
1473,7361,96,52,100,0,2023-01-21 00:52:00,2023,1,21,6,0,52,00:52:00,21
1474,7361,94,300,100,0,2023-01-21 05:00:00,2023,1,21,6,5,0,05:00:00,21
1475,7361,108,304,100,0,2023-01-21 05:04:00,2023,1,21,6,5,4,05:04:00,21
1476,7361,120,306,100,0,2023-01-21 05:06:00,2023,1,21,6,5,6,05:06:00,21
1477,7361,122,310,100,0,2023-01-21 05:10:00,2023,1,21,6,5,10,05:10:00,21
1478,7361,125,308,100,0,2023-01-21 05:08:00,2023,1,21,6,5,8,05:08:00,21
1479,7361,64,198,100,0,2023-01-21 03:18:00,2023,1,21,6,3,18,03:18:00,21
1480,7361,73,60,100,0,2023-01-21 01:00:00,2023,1,21,6,1,0,01:00:00,21
1481,7361,64,200,100,0,2023-01-21 03:20:00,2023,1,21,6,3,20,03:20:00,21
1482,7361,64,202,100,0,2023-01-21 03:22:00,2023,1,21,6,3,22,03:22:00,21
1483,7361,71,68,100,0,2023-01-21 01:08:00,2023,1,21,6,1,8,01:08:00,21
1484,7361,64,206,100,0,2023-01-21 03:26:00,2023,1,21,6,3,26,03:26:00,21
1485,7361,73,70,100,0,2023-01-21 01:10:00,2023,1,21,6,1,10,01:10:00,21
1486,7361,70,74,100,0,2023-01-21 01:14:00,2023,1,21,6,1,14,01:14:00,21
1487,7361,111,80,100,0,2023-01-21 01:20:00,2023,1,21,6,1,20,01:20:00,21
1488,7361,69,78,100,0,2023-01-21 01:18:00,2023,1,21,6,1,18,01:18:00,21
1489,7361,63,82,100,0,2023-01-21 01:22:00,2023,1,21,6,1,22,01:22:00,21
1490,7361,53,84,100,0,2023-01-21 01:24:00,2023,1,21,6,1,24,01:24:00,21
1491,7361,58,86,100,0,2023-01-21 01:26:00,2023,1,21,6,1,26,01:26:00,21
1492,7361,73,66,100,0,2023-01-21 01:06:00,2023,1,21,6,1,6,01:06:00,21
1493,7361,72,466,100,0,2023-01-21 07:46:00,2023,1,21,6,7,46,07:46:00,21
1494,7361,136,316,100,0,2023-01-21 05:16:00,2023,1,21,6,5,16,05:16:00,21
1495,7361,71,470,100,0,2023-01-21 07:50:00,2023,1,21,6,7,50,07:50:00,21
1496,7361,128,472,100,0,2023-01-21 07:52:00,2023,1,21,6,7,52,07:52:00,21
1497,7361,112,320,100,0,2023-01-21 05:20:00,2023,1,21,6,5,20,05:20:00,21
1498,7361,64,210,100,0,2023-01-21 03:30:00,2023,1,21,6,3,30,03:30:00,21
1499,7361,152,478,100,0,2023-01-21 07:58:00,2023,1,21,6,7,58,07:58:00,21
1500,7361,64,212,100,0,2023-01-21 03:32:00,2023,1,21,6,3,32,03:32:00,21
1501,7361,110,324,100,0,2023-01-21 05:24:00,2023,1,21,6,5,24,05:24:00,21
1502,7361,109,326,100,0,2023-01-21 05:26:00,2023,1,21,6,5,26,05:26:00,21
1503,7361,209,328,100,0,2023-01-21 05:28:00,2023,1,21,6,5,28,05:28:00,21
1504,7361,64,218,100,0,2023-01-21 03:38:00,2023,1,21,6,3,38,03:38:00,21
1505,7361,104,332,100,0,2023-01-21 05:32:00,2023,1,21,6,5,32,05:32:00,21
1506,7361,105,330,100,0,2023-01-21 05:30:00,2023,1,21,6,5,30,05:30:00,21
1507,7361,62,88,100,0,2023-01-21 01:28:00,2023,1,21,6,1,28,01:28:00,21
1508,7361,62,90,100,0,2023-01-21 01:30:00,2023,1,21,6,1,30,01:30:00,21
1509,7361,64,224,100,0,2023-01-21 03:44:00,2023,1,21,6,3,44,03:44:00,21
1510,7361,72,226,100,0,2023-01-21 03:46:00,2023,1,21,6,3,46,03:46:00,21
1511,7361,100,228,0,0,2023-01-21 03:48:00,2023,1,21,6,3,48,03:48:00,21
1512,7361,63,98,100,0,2023-01-21 01:38:00,2023,1,21,6,1,38,01:38:00,21
1513,7361,74,100,100,0,2023-01-21 01:40:00,2023,1,21,6,1,40,01:40:00,21
1514,7361,100,230,0,0,2023-01-21 03:50:00,2023,1,21,6,3,50,03:50:00,21
1515,7361,87,106,100,0,2023-01-21 01:46:00,2023,1,21,6,1,46,01:46:00,21
1516,7361,106,112,100,0,2023-01-21 01:52:00,2023,1,21,6,1,52,01:52:00,21
1517,7361,128,114,100,0,2023-01-21 01:54:00,2023,1,21,6,1,54,01:54:00,21
1518,7361,152,480,100,0,2023-01-21 08:00:00,2023,1,21,6,8,0,08:00:00,21
1519,7361,98,336,100,0,2023-01-21 05:36:00,2023,1,21,6,5,36,05:36:00,21
1520,7361,85,484,100,0,2023-01-21 08:04:00,2023,1,21,6,8,4,08:04:00,21
1521,7361,73,486,100,0,2023-01-21 08:06:00,2023,1,21,6,8,6,08:06:00,21
1522,7361,98,338,100,0,2023-01-21 05:38:00,2023,1,21,6,5,38,05:38:00,21
1523,7361,99,340,100,0,2023-01-21 05:40:00,2023,1,21,6,5,40,05:40:00,21
1524,7361,73,488,100,0,2023-01-21 08:08:00,2023,1,21,6,8,8,08:08:00,21
1525,7361,73,490,100,0,2023-01-21 08:10:00,2023,1,21,6,8,10,08:10:00,21
1526,7361,88,492,100,0,2023-01-21 08:12:00,2023,1,21,6,8,12,08:12:00,21
1527,7361,91,494,100,0,2023-01-21 08:14:00,2023,1,21,6,8,14,08:14:00,21
1528,7361,109,348,100,0,2023-01-21 05:48:00,2023,1,21,6,5,48,05:48:00,21
1529,7361,67,234,100,0,2023-01-21 03:54:00,2023,1,21,6,3,54,03:54:00,21
1530,7361,112,352,100,0,2023-01-21 05:52:00,2023,1,21,6,5,52,05:52:00,21
1531,7361,84,242,100,0,2023-01-21 04:02:00,2023,1,21,6,4,2,04:02:00,21
1532,7361,73,244,100,0,2023-01-21 04:04:00,2023,1,21,6,4,4,04:04:00,21
1533,7361,222,116,100,0,2023-01-21 01:56:00,2023,1,21,6,1,56,01:56:00,21
1534,7361,222,118,100,0,2023-01-21 01:58:00,2023,1,21,6,1,58,01:58:00,21
1535,7361,73,246,100,0,2023-01-21 04:06:00,2023,1,21,6,4,6,04:06:00,21
1536,7361,97,248,100,0,2023-01-21 04:08:00,2023,1,21,6,4,8,04:08:00,21
1537,7361,167,126,100,0,2023-01-21 02:06:00,2023,1,21,6,2,6,02:06:00,21
1538,7361,107,128,100,0,2023-01-21 02:08:00,2023,1,21,6,2,8,02:08:00,21
1539,7361,152,504,100,0,2023-01-21 08:24:00,2023,1,21,6,8,24,08:24:00,21
1540,7361,113,354,100,0,2023-01-21 05:54:00,2023,1,21,6,5,54,05:54:00,21
1541,7361,115,356,100,0,2023-01-21 05:56:00,2023,1,21,6,5,56,05:56:00,21
1542,7361,103,358,100,0,2023-01-21 05:58:00,2023,1,21,6,5,58,05:58:00,21
1543,7361,116,514,100,0,2023-01-21 08:34:00,2023,1,21,6,8,34,08:34:00,21
1544,7361,114,516,100,0,2023-01-21 08:36:00,2023,1,21,6,8,36,08:36:00,21
1545,7361,75,360,100,0,2023-01-21 06:00:00,2023,1,21,6,6,0,06:00:00,21
1546,7361,75,364,100,0,2023-01-21 06:04:00,2023,1,21,6,6,4,06:04:00,21
1547,7361,74,368,100,0,2023-01-21 06:08:00,2023,1,21,6,6,8,06:08:00,21
1548,7361,108,254,100,0,2023-01-21 04:14:00,2023,1,21,6,4,14,04:14:00,21
1549,7361,93,256,100,0,2023-01-21 04:16:00,2023,1,21,6,4,16,04:16:00,21
1550,7361,90,260,100,0,2023-01-21 04:20:00,2023,1,21,6,4,20,04:20:00,21
1551,7361,93,258,100,0,2023-01-21 04:18:00,2023,1,21,6,4,18,04:18:00,21
1552,7361,108,624,100,0,2023-01-21 10:24:00,2023,1,21,6,10,24,10:24:00,21
1553,7361,110,774,100,0,2023-01-21 12:54:00,2023,1,21,6,12,54,12:54:00,21
1554,7361,110,776,100,0,2023-01-21 12:56:00,2023,1,21,6,12,56,12:56:00,21
1555,7361,108,626,100,0,2023-01-21 10:26:00,2023,1,21,6,10,26,10:26:00,21
1556,7361,115,628,100,0,2023-01-21 10:28:00,2023,1,21,6,10,28,10:28:00,21
1557,7361,72,134,100,0,2023-01-21 02:14:00,2023,1,21,6,2,14,02:14:00,21
1558,7361,72,136,100,0,2023-01-21 02:16:00,2023,1,21,6,2,16,02:16:00,21
1559,7361,91,138,100,0,2023-01-21 02:18:00,2023,1,21,6,2,18,02:18:00,21
1560,7361,91,140,100,0,2023-01-21 02:20:00,2023,1,21,6,2,20,02:20:00,21
1561,7361,75,266,100,0,2023-01-21 04:26:00,2023,1,21,6,4,26,04:26:00,21
1562,7361,102,268,100,0,2023-01-21 04:28:00,2023,1,21,6,4,28,04:28:00,21
1563,7361,102,270,100,0,2023-01-21 04:30:00,2023,1,21,6,4,30,04:30:00,21
1564,7361,100,522,100,0,2023-01-21 08:42:00,2023,1,21,6,8,42,08:42:00,21
1565,7361,91,372,100,0,2023-01-21 06:12:00,2023,1,21,6,6,12,06:12:00,21
1566,7361,94,528,100,0,2023-01-21 08:48:00,2023,1,21,6,8,48,08:48:00,21
1567,7361,242,786,100,0,2023-01-21 13:06:00,2023,1,21,6,13,6,13:06:00,21
1568,7361,86,532,100,0,2023-01-21 08:52:00,2023,1,21,6,8,52,08:52:00,21
1569,7361,91,378,100,0,2023-01-21 06:18:00,2023,1,21,6,6,18,06:18:00,21
1570,7361,241,932,100,0,2023-01-21 15:32:00,2023,1,21,6,15,32,15:32:00,21
1571,7361,111,382,100,0,2023-01-21 06:22:00,2023,1,21,6,6,22,06:22:00,21
1572,7361,88,536,100,0,2023-01-21 08:56:00,2023,1,21,6,8,56,08:56:00,21
1573,7361,112,386,100,0,2023-01-21 06:26:00,2023,1,21,6,6,26,06:26:00,21
1574,7361,241,936,100,0,2023-01-21 15:36:00,2023,1,21,6,15,36,15:36:00,21
1575,7361,199,1086,100,0,2023-01-21 18:06:00,2023,1,21,6,18,6,18:06:00,21
1576,7361,218,1088,100,0,2023-01-21 18:08:00,2023,1,21,6,18,8,18:08:00,21
1577,7361,113,390,100,0,2023-01-21 06:30:00,2023,1,21,6,6,30,06:30:00,21
1578,7361,108,392,100,0,2023-01-21 06:32:00,2023,1,21,6,6,32,06:32:00,21
1579,7361,240,938,100,0,2023-01-21 15:38:00,2023,1,21,6,15,38,15:38:00,21
1580,7361,218,1090,100,0,2023-01-21 18:10:00,2023,1,21,6,18,10,18:10:00,21
1581,7361,160,630,100,0,2023-01-21 10:30:00,2023,1,21,6,10,30,10:30:00,21
1582,7361,239,942,100,0,2023-01-21 15:42:00,2023,1,21,6,15,42,15:42:00,21
1583,7361,356,1096,100,0,2023-01-21 18:16:00,2023,1,21,6,18,16,18:16:00,21
1584,7361,136,1100,100,0,2023-01-21 18:20:00,2023,1,21,6,18,20,18:20:00,21
1585,7361,108,272,100,0,2023-01-21 04:32:00,2023,1,21,6,4,32,04:32:00,21
1586,7361,145,1102,100,0,2023-01-21 18:22:00,2023,1,21,6,18,22,18:22:00,21
1587,7361,108,276,100,0,2023-01-21 04:36:00,2023,1,21,6,4,36,04:36:00,21
1588,7361,173,636,100,0,2023-01-21 10:36:00,2023,1,21,6,10,36,10:36:00,21
1589,7361,174,640,100,0,2023-01-21 10:40:00,2023,1,21,6,10,40,10:40:00,21
1590,7361,174,642,100,0,2023-01-21 10:42:00,2023,1,21,6,10,42,10:42:00,21
1591,7361,90,792,100,0,2023-01-21 13:12:00,2023,1,21,6,13,12,13:12:00,21
1592,7361,120,646,100,0,2023-01-21 10:46:00,2023,1,21,6,10,46,10:46:00,21
1593,7361,115,648,100,0,2023-01-21 10:48:00,2023,1,21,6,10,48,10:48:00,21
1594,7361,97,650,100,0,2023-01-21 10:50:00,2023,1,21,6,10,50,10:50:00,21
1595,7361,67,540,100,0,2023-01-21 09:00:00,2023,1,21,6,9,0,09:00:00,21
1596,7361,242,794,100,0,2023-01-21 13:14:00,2023,1,21,6,13,14,13:14:00,21
1597,7361,106,654,100,0,2023-01-21 10:54:00,2023,1,21,6,10,54,10:54:00,21
1598,7361,89,284,100,0,2023-01-21 04:44:00,2023,1,21,6,4,44,04:44:00,21
1599,7361,106,656,100,0,2023-01-21 10:56:00,2023,1,21,6,10,56,10:56:00,21
1600,7361,162,1240,100,0,2023-01-21 20:40:00,2023,1,21,6,20,40,20:40:00,21
1601,7361,103,396,100,0,2023-01-21 06:36:00,2023,1,21,6,6,36,06:36:00,21
1602,7361,64,542,100,0,2023-01-21 09:02:00,2023,1,21,6,9,2,09:02:00,21
1603,7361,93,544,100,0,2023-01-21 09:04:00,2023,1,21,6,9,4,09:04:00,21
1604,7361,93,546,100,0,2023-01-21 09:06:00,2023,1,21,6,9,6,09:06:00,21
1605,7361,242,800,100,0,2023-01-21 13:20:00,2023,1,21,6,13,20,13:20:00,21
1606,7361,123,1246,100,0,2023-01-21 20:46:00,2023,1,21,6,20,46,20:46:00,21
1607,7361,282,1248,100,0,2023-01-21 20:48:00,2023,1,21,6,20,48,20:48:00,21
1608,7361,217,804,100,0,2023-01-21 13:24:00,2023,1,21,6,13,24,13:24:00,21
1609,7361,92,552,100,0,2023-01-21 09:12:00,2023,1,21,6,9,12,09:12:00,21
1610,7361,65,554,100,0,2023-01-21 09:14:00,2023,1,21,6,9,14,09:14:00,21
1611,7361,97,404,100,0,2023-01-21 06:44:00,2023,1,21,6,6,44,06:44:00,21
1612,7361,239,946,100,0,2023-01-21 15:46:00,2023,1,21,6,15,46,15:46:00,21
1613,7361,239,948,100,0,2023-01-21 15:48:00,2023,1,21,6,15,48,15:48:00,21
1614,7361,92,556,100,0,2023-01-21 09:16:00,2023,1,21,6,9,16,09:16:00,21
1615,7361,107,1254,100,0,2023-01-21 20:54:00,2023,1,21,6,20,54,20:54:00,21
1616,7361,136,1108,100,0,2023-01-21 18:28:00,2023,1,21,6,18,28,18:28:00,21
1617,7361,285,1106,100,0,2023-01-21 18:26:00,2023,1,21,6,18,26,18:26:00,21
1618,7361,65,950,100,0,2023-01-21 15:50:00,2023,1,21,6,15,50,15:50:00,21
1619,7361,127,952,100,0,2023-01-21 15:52:00,2023,1,21,6,15,52,15:52:00,21
1620,7361,136,1110,100,0,2023-01-21 18:30:00,2023,1,21,6,18,30,18:30:00,21
1621,7361,136,1112,100,0,2023-01-21 18:32:00,2023,1,21,6,18,32,18:32:00,21
1622,7361,109,660,100,0,2023-01-21 11:00:00,2023,1,21,6,11,0,11:00:00,21
1623,7361,63,412,100,0,2023-01-21 06:52:00,2023,1,21,6,6,52,06:52:00,21
1624,7361,112,664,100,0,2023-01-21 11:04:00,2023,1,21,6,11,4,11:04:00,21
1625,7361,114,1116,100,0,2023-01-21 18:36:00,2023,1,21,6,18,36,18:36:00,21
1626,7361,117,668,100,0,2023-01-21 11:08:00,2023,1,21,6,11,8,11:08:00,21
1627,7361,118,294,100,0,2023-01-21 04:54:00,2023,1,21,6,4,54,04:54:00,21
1628,7361,63,672,100,0,2023-01-21 11:12:00,2023,1,21,6,11,12,11:12:00,21
1629,7361,178,960,100,0,2023-01-21 16:00:00,2023,1,21,6,16,0,16:00:00,21
1630,7361,114,1118,100,0,2023-01-21 18:38:00,2023,1,21,6,18,38,18:38:00,21
1631,7361,68,678,100,0,2023-01-21 11:18:00,2023,1,21,6,11,18,11:18:00,21
1632,7361,187,812,100,0,2023-01-21 13:32:00,2023,1,21,6,13,32,13:32:00,21
1633,7361,112,296,100,0,2023-01-21 04:56:00,2023,1,21,6,4,56,04:56:00,21
1634,7361,198,818,100,0,2023-01-21 13:38:00,2023,1,21,6,13,38,13:38:00,21
1635,7361,99,1258,100,0,2023-01-21 20:58:00,2023,1,21,6,20,58,20:58:00,21
1636,7361,220,820,100,0,2023-01-21 13:40:00,2023,1,21,6,13,40,13:40:00,21
1637,7361,103,1260,100,0,2023-01-21 21:00:00,2023,1,21,6,21,0,21:00:00,21
1638,7361,116,826,100,0,2023-01-21 13:46:00,2023,1,21,6,13,46,13:46:00,21
1639,7361,72,684,100,0,2023-01-21 11:24:00,2023,1,21,6,11,24,11:24:00,21
1640,7361,103,1262,100,0,2023-01-21 21:02:00,2023,1,21,6,21,2,21:02:00,21
1641,7361,89,566,100,0,2023-01-21 09:26:00,2023,1,21,6,9,26,09:26:00,21
1642,7361,116,828,100,0,2023-01-21 13:48:00,2023,1,21,6,13,48,13:48:00,21
1643,7361,111,830,100,0,2023-01-21 13:50:00,2023,1,21,6,13,50,13:50:00,21
1644,7361,89,568,100,0,2023-01-21 09:28:00,2023,1,21,6,9,28,09:28:00,21
1645,7361,73,570,100,0,2023-01-21 09:30:00,2023,1,21,6,9,30,09:30:00,21
1646,7361,245,832,100,0,2023-01-21 13:52:00,2023,1,21,6,13,52,13:52:00,21
1647,7361,107,834,100,0,2023-01-21 13:54:00,2023,1,21,6,13,54,13:54:00,21
1648,7361,107,836,100,0,2023-01-21 13:56:00,2023,1,21,6,13,56,13:56:00,21
1649,7361,110,838,100,0,2023-01-21 13:58:00,2023,1,21,6,13,58,13:58:00,21
1650,7361,275,1276,100,0,2023-01-21 21:16:00,2023,1,21,6,21,16,21:16:00,21
1651,7361,94,1274,100,0,2023-01-21 21:14:00,2023,1,21,6,21,14,21:14:00,21
1652,7361,95,572,100,0,2023-01-21 09:32:00,2023,1,21,6,9,32,09:32:00,21
1653,7361,98,574,100,0,2023-01-21 09:34:00,2023,1,21,6,9,34,09:34:00,21
1654,7361,96,964,100,0,2023-01-21 16:04:00,2023,1,21,6,16,4,16:04:00,21
1655,7361,85,422,100,0,2023-01-21 07:02:00,2023,1,21,6,7,2,07:02:00,21
1656,7361,96,424,100,0,2023-01-21 07:04:00,2023,1,21,6,7,4,07:04:00,21
1657,7361,96,966,100,0,2023-01-21 16:06:00,2023,1,21,6,16,6,16:06:00,21
1658,7361,410,1124,100,0,2023-01-21 18:44:00,2023,1,21,6,18,44,18:44:00,21
1659,7361,108,968,100,0,2023-01-21 16:08:00,2023,1,21,6,16,8,16:08:00,21
1660,7361,100,970,100,0,2023-01-21 16:10:00,2023,1,21,6,16,10,16:10:00,21
1661,7361,102,430,100,0,2023-01-21 07:10:00,2023,1,21,6,7,10,07:10:00,21
1662,7361,85,434,100,0,2023-01-21 07:14:00,2023,1,21,6,7,14,07:14:00,21
1663,7361,367,1400,100,0,2023-01-21 23:20:00,2023,1,21,6,23,20,23:20:00,21
1664,7361,406,1128,100,0,2023-01-21 18:48:00,2023,1,21,6,18,48,18:48:00,21
1665,7361,61,972,100,0,2023-01-21 16:12:00,2023,1,21,6,16,12,16:12:00,21
1666,7361,61,974,100,0,2023-01-21 16:14:00,2023,1,21,6,16,14,16:14:00,21
1667,7361,218,690,100,0,2023-01-21 11:30:00,2023,1,21,6,11,30,11:30:00,21
1668,7361,104,1402,100,0,2023-01-21 23:22:00,2023,1,21,6,23,22,23:22:00,21
1669,7361,142,978,100,0,2023-01-21 16:18:00,2023,1,21,6,16,18,16:18:00,21
1670,7361,224,692,100,0,2023-01-21 11:32:00,2023,1,21,6,11,32,11:32:00,21
1671,7361,237,694,100,0,2023-01-21 11:34:00,2023,1,21,6,11,34,11:34:00,21
1672,7361,237,696,100,0,2023-01-21 11:36:00,2023,1,21,6,11,36,11:36:00,21
1673,7361,237,698,100,0,2023-01-21 11:38:00,2023,1,21,6,11,38,11:38:00,21
1674,7361,151,980,100,0,2023-01-21 16:20:00,2023,1,21,6,16,20,16:20:00,21
